"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9"
"Paranoia",0.00162276859541,0.000202188929404599,0.000542121225451504,0.00122355102699012,0.00113100542022585,0.00150287581917067,0.00279043113025487,0.000432993854599768,0.000151560630108434
"ICAR",0.000810413448576807,0.000356126550589359,0.000484242703214931,0.00340400168221258,0.00110729439070304,5.64580827077746e-05,0.000274150472866421,0.00137381054183829,0.000450425581848809
"Gullibility",0.00164336976124371,0.00137832528671039,0.00154895294594578,0.000250712486566659,0.00115122622956411,0.00033571185395267,0.000132178308137805,0.000620340960682629,0.00266404297243989
"Credulity",0.00180692034521196,0.001251823819028,0.00101297315675263,0.000258057026591439,0.000613023394190717,0.00131056313770551,0.000513326617685401,0.001382880419619,0.00240957092773196
"Mistrust",0.00115662249197791,0.00145417742789443,0.000873217536483994,0.00131548026096723,0.00207459493429591,5.10573113386357e-05,0.00229016212523323,0.000149412544415133,0.000693453370823711
"Trust",2.63611287618499e-05,0.00243512781571136,0.00182599738415036,5.14173690656269e-05,0.000134112748973759,0.00116917114173556,0.00222117645327096,0.000641212717543416,5.31172802799172e-05
"Social Intelligence",0.00160182781097162,0.00124882640475738,0.00136013821970832,0.00061534433762686,0.000639331754515008,0.001350460453986,0.000190780670738597,0.00263476657121429,0.000659602126278258
"McA-SL",0.00116129641503976,0.00155779359352819,0.000441284642258672,0.000182747268171915,0.00228411398899018,0.0023144869662469,0.000557610460754526,0.00105265270944714,5.92222304879213e-05
"Autism",0.0011818459771608,0.000193006821338112,0.00245829116011477,0.00145512624836869,0.000477923613297894,0.000946861150072611,0.00126826336785216,0.00155256143622718,0.00112316722950582
"Paranoia",0.00165163937494793,0.000581645112680901,0.0003942845498842,0.000144057933481425,0.00170191552693808,0.00217251625958658,0.00187338734375367,0.00095993017993246,0.000842718158376264
"ICAR",0.000810693400626028,0.000675156516269053,0.002555224102821,0.00228229751650509,0.00116251781019455,0.000160840059543897,0.00115460799301778,0.000600931647514333,0.000278086448680459
"Gullibility",0.00156254292945481,0.00119245592232467,0.00178013281672597,0.000427548346157219,0.000426171543967834,0.00109128140373003,8.07400463914023e-05,0.000579904734536095,0.00265885544740468
"Credulity",0.00145209686329361,0.00183895346844955,0.0012995910220325,0.000133088039647492,0.000226090401505231,0.000939106504935446,0.000661126592509711,0.00118387764919713,0.00245587520708782
"Mistrust",0.00114644270900599,0.00182322191369158,0.00070199184613974,0.000438370567832463,0.00096341159102778,0.00259588584361386,0.00149555918347226,0.000269951089664466,0.000836787662870699
"Trust",0.000539774185584854,0.00233440118614734,0.000813097378788533,0.000333257386577732,0.00265685989010226,0.000337624926194956,0.000896152660528129,0.00105252613137714,0.000635004868456155
"Social Intelligence",0.00179777054300851,0.00031590898632611,0.000278364814738955,0.000983320305487209,0.00074315513236161,0.00129079558092064,0.00125620239794716,0.00271764045345894,0.00066465774080864
"McA-SL",0.00131922953190245,0.00132367051310639,0.000658219070394347,0.000124850631595661,0.00218146690241719,0.00194701215929793,0.000327044097954615,0.00175634200477222,0.000563329846110222
"Autism",0.00104299323177571,0.000303718235927593,0.00166610362992697,0.00285442363417643,0.000679097830027481,0.00106520327561328,0.000559686097272826,0.00104881504510155,0.000941908358173521
"Paranoia",0.00176827121287026,0.000150826942336056,0.00041528254817612,0.00107570349277442,0.000810244196050674,0.00067604204239705,0.00303071532145617,0.00107239015602153,0.000268488445281997
"ICAR",0.000490463617561833,0.00182816865289416,0.00200151478126023,0.00200073944956681,0.00168500187489896,0.000319314659166477,0.000157495783715438,0.00104377494415449,0.000593936718735884
"Gullibility",0.00153994940596983,0.00215272968563036,0.000488225690761094,0.000621345721825038,0.000553007444782795,2.57323038384377e-05,0.000398191582585544,0.000253810518144116,0.00280007503390551
"Credulity",0.00162570117454204,0.00173266681841411,0.000252135565626334,0.000893899921286469,0.000693901074993756,0.00127195001742091,0.000407158777400603,0.000854656882056172,0.00254887421619327
"Mistrust",0.0013258032875583,0.00143081534528396,0.000652849015663429,0.00073997505955248,0.00129336961431386,0.00177601088574458,0.00230968275077729,0.000729220129603926,0.000726513683433303
"Trust",0.000434069436685429,0.00142549408660969,0.00295663420128356,0.000135527469306451,0.00124014486251888,0.000557546673057974,0.00119205595270929,0.00131220292578591,0.000166749370431769
"Social Intelligence",0.00172261444130642,0.000516245938971523,6.04282684267985e-05,0.0007976595422008,0.00171893644761706,0.00085082939665826,0.000203110475426083,0.00285842432727916,0.000485469487234389
"McA-SL",0.00156144541166755,0.000274037793518304,0.000178666515424045,0.00107652377553088,0.000561859408728815,0.00261203770894592,0.00152384079665866,0.001666725863813,0.000239736280716739
"Autism",0.00115465824645914,0.000590200536180847,0.00157671642119853,0.00262988438258592,0.000209884566916701,0.00168309021507235,0.00102843571304734,0.000867636015860844,0.000478314380859644
"Paranoia",0.00143533214682107,0.000502205909562296,4.99630076722534e-05,0.00123876036650677,0.00241830694265817,0.000659546711004358,0.00233970165050321,0.000400849334569365,0.000482175247852462
"ICAR",0.000616222390910669,0.00161541005387684,0.00191965550208895,0.00229944156952599,0.00149062879011623,0.000584362278534685,0.00102816617886364,0.00060494933831847,0.000227307475945638
"Gullibility",0.0016104864546637,0.00139637659554385,0.00128878601496362,0.00117531571608593,0.000616773129394139,0.000201483690673752,0.000341665116137985,0.000813873349514061,0.0026858889974332
"Credulity",0.00161427802007469,0.001877595604209,0.000489101874761118,0.000606347349950814,0.00016958417462131,0.000533628206519757,0.000485832439438826,0.000823571292894148,0.00283443870625308
"Mistrust",0.00117012052816726,0.00167405525052739,0.000141325604378473,0.000373361446032291,0.00215562750857974,0.00194473819999183,0.00167266156905286,0.000631381765469303,0.00020930597530962
"Trust",0.000100712075462816,0.00209779424060284,0.00269240134015264,0.000310796511135904,0.00144066411191627,0.000241349155334353,0.000657890091576547,0.00109752990507468,0.000687272282932758
"Social Intelligence",0.00181827713652998,0.000454669124863408,0.000377093487778246,0.000701522984124232,0.00106512354394532,6.12051412118979e-05,0.000743219407844621,0.0031863488216225,9.68613001129424e-05
"McA-SL",0.00138899522565654,0.000277319478723331,3.64162763112734e-05,0.00057931228906432,0.00158479086422594,0.00328771888138835,0.000197031566167303,0.00054437734536073,3.2119118961025e-05
"Autism",0.00113783419728624,0.000106412779252202,0.00160709245094041,0.00268532503517565,0.00153058496600103,0.000411900688508856,0.000264361701561459,0.00146455327291336,0.000416097411300377
"Paranoia",0.00158470145546977,0.000645803425671962,0.00064765965178902,0.000829965852484707,0.000811094507559876,0.000714427194467255,0.00327084184349344,0.000309968017448266,2.42040946880306e-05
"ICAR",0.000686451338212424,0.000562545894934193,0.00248001290885355,0.00155105635132713,0.00219095242973597,0.000633606712889459,0.00034304685026544,0.00109627042804173,0.000367242201314328
"Gullibility",0.00169367302942636,0.00128884065757365,0.00170666062689171,7.08098163391979e-05,0.000662587657206502,0.000196361867127973,0.00057934342524871,0.00142129556213736,0.00239151764317803
"Credulity",0.00196044911742616,0.00110513758927657,0.00122729663226609,9.17751385383124e-05,1.89530244103361e-05,8.7564055143642e-05,0.000733301817696276,0.000102509131233054,0.00297730819842609
"Mistrust",0.00101326612344291,0.0014640248044386,0.000932413987691251,0.00130539878349278,0.000351144174200021,0.00270152841420121,0.0016394087889669,0.000286504173752211,0.0002552596402769
"Trust",0.000227745104066774,0.00245197638786632,0.00150752827758703,0.000358812639775041,0.00181726221138651,0.000546210186494615,0.00110474743214514,0.00146419010875726,0.000754618358214975
"Social Intelligence",0.00178659292448205,0.00138081094586361,1.96657073790644e-05,0.000288396191004683,0.000749885416633995,0.00128033756504007,0.000223757386597481,0.00282029296404867,0.000782416488379931
"McA-SL",0.000881440049069758,0.00132853776766061,0.000349923879174961,0.00301150931633067,0.00177572563829794,0.000754511106725557,0.000137041534238859,0.000718926649945075,9.10565398166741e-05
"Autism",0.00122847580218698,0.000817333883719531,0.00128994409035338,0.00151207989113359,0.00190217035590278,0.00204829703739236,0.000117551987478554,0.00142817045417902,7.21736817762643e-05
"Paranoia",0.00150343466230739,0.000553045932800273,0.00070835152523141,0.00055608333184365,2.86340801325054e-05,0.00124564991156583,0.00331936051254011,0.000176311821072999,0.000145362216356628
"ICAR",0.000791530860414284,0.000997215793174972,0.00270085450660409,0.000432965408785428,0.00194204648593179,0.00159641705272296,0.000396167243495556,0.000646692450501921,4.13990061012777e-05
"Gullibility",0.0017223712121369,0.000747245988977218,0.00148847924814204,0.000210156088246802,0.00115828162165102,0.000216732168062931,0.00093115200286216,0.000710905830811394,0.00273025721966616
"Credulity",0.00175960520846311,0.00128690319469049,0.000725069114955511,0.000380341706143449,0.000478533660851627,0.000113186541806808,0.00140602193268435,0.000919103823926148,0.00274113652903154
"Mistrust",0.00116702970751255,0.0017136910729805,0.00106152311151043,0.000665333602132758,0.00073332619482806,0.00262091381468657,0.00156170644321851,0.000315792935682473,0.000431504026307178
"Trust",0.000307895360361448,0.00266365977279372,0.00167093843427108,0.00111736131127236,0.000611319856783018,0.000262966205164154,0.00131204321297701,0.00152778022327291,0.000520723069507495
"Social Intelligence",0.00174338129829207,0.000801710078852838,0.000579524148746186,0.000470479313658893,0.000475774108506714,0.00156233021965528,0.000126329775046238,0.0030018558472331,0.000257583224348976
"McA-SL",0.000999675542352253,0.000816520667214397,0.000177000780274945,0.00297373202979255,0.00203222813720681,0.000558605754223823,2.58636430643906e-05,0.000994815488035961,0.000164963557268336
"Autism",0.00119651078919459,0.000958634279828159,0.00120902107321943,0.00202438684617684,0.0020680723489492,0.000800778810226568,0.00107984049060733,0.00125673360314178,0.000652612758532848
"Paranoia",0.00154388481239489,0.000728573297272568,0.000465094831687975,0.000877482413106854,0.00105504973677572,0.00174904697248946,0.00276695532215418,0.000466515395358188,0.000230951122176179
"ICAR",0.000204056151668324,0.0010529968233383,0.00289693601114679,0.00031566101310233,0.00209270791216319,0.000223936183096808,0.00123668836999119,0.000614597287574849,0.000144833970592836
"Gullibility",0.00164872908929221,0.0013701993335346,0.000810488906310358,0.000884065832167465,0.00153545194200163,0.000300004152443359,0.000307563948977688,0.00123829074314675,0.0024269748265467
"Credulity",0.00184037184105443,0.00139667570575859,0.000174789868700775,0.000650154461906571,0.000747003102493469,0.000298742701601347,0.000682983330671689,0.000286262490980726,0.00300223297837583
"Mistrust",0.00105504550285013,0.00185344302608894,0.000386937798146328,0.00157551644823308,0.00115900713719738,0.00208990076026834,0.00164803489054052,0.000445976922909373,0.00044017933801963
"Trust",0.000176896985779191,0.00236892222866017,0.00183471525442808,0.0009778239399765,0.000831021432259076,0.00179033808019958,0.000298977664558411,0.00117384215508475,0.000819387025351421
"Social Intelligence",0.00176028556368153,0.00113252042299198,0.000192763349581617,0.0006893394305611,0.000954666723159298,0.000689070769442535,0.000558766218117615,0.00303828609487055,0.000420519331221777
"McA-SL",0.00126054915238638,0.000735701286819761,0.00127377286072711,0.0021725654648449,8.07653652014356e-05,0.00189131050579164,0.00180136388121335,0.000831245038575438,8.81069293405466e-05
"Autism",0.00136452280610641,0.000369390945935099,0.00126661789891561,0.00188860346293612,0.00132481061349501,0.00183895623194373,0.00118921222235216,0.00150744774009531,8.35243381598094e-05
"Paranoia",0.00146940786965626,0.000236000657002221,0.000374754781000463,0.00157975965856921,0.00199950453111187,0.000874055653749319,0.002476444263386,0.00048539651566534,0.000136692556109601
"ICAR",0.00102057033237454,0.000366197600270016,0.00200759362316896,0.00296487066138633,0.000299860547128211,0.000333750657997919,0.000226417854496421,0.00131641549386505,0.000133883056935882
"Gullibility",0.0014962634422501,0.00175988124011649,0.000509173299745164,0.000691069136162754,0.00150405526841821,0.000759989354256543,0.000350711095193441,0.000440466597280096,0.0026020001090105
"Credulity",0.00138490639121686,0.00217788805535891,1.88996625619969e-05,0.000417334825253317,0.00054485131267672,8.39146202266364e-05,0.00106694757875733,0.000679201523663159,0.00269457155969214
"Mistrust",0.00133349364269203,0.00153628663924771,0.000110870357625995,0.000919664993948581,0.00116182233957267,0.00160786795122934,0.00257097224462036,0.000426514126962867,0.000525983886869818
"Trust",0.000605192208564991,0.00215179964293867,2.84116845176402e-05,0.000191538196892781,0.0027344253994368,0.00105300422843315,0.000971461155614447,0.000571032761536111,0.00105370357352373
"Social Intelligence",0.00179139243044472,0.000400239150917328,0.000613503761875913,0.000914169861837207,0.000777045153526628,0.00130321683920374,0.000756033969981679,0.00292021735416677,0.000131142365940792
"McA-SL",0.00133602626999059,0.000932951349105756,0.000895914051602173,0.00193274030279814,0.000581738614565271,0.00264457554729991,0.000682937036573649,0.00100371906592007,2.08307443441937e-05
"Autism",0.000947138051389691,4.56925833446142e-05,0.00323818995872407,0.00104830164728091,0.000341334629905976,0.000546685847364713,0.000454152550517751,0.00164995025639166,0.000414808406343471
"Paranoia",0.00166315356142234,4.92463743595006e-05,0.000178691564714908,7.21007206459933e-05,0.00186155760566522,0.00161830417148838,0.00242682500167386,0.000919931949529201,0.000611805806888158
"ICAR",0.00021456433314941,0.00132976054705089,0.00250947886423582,0.000544167411902434,0.00231889800081016,0.00116064616286289,0.000346086438168347,0.000864654332445761,1.7501468314539e-05
